Content type text/csv cannot be simplified to markdown, but here is the raw content:
Contents of https://barttorvik.com/2026_team_results.csv:
rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,adjt
175,Towson,CAA,19-15,104.11990796081804,262,104.8731132548294,94,0.4792889206310044,175,19.0,15.0,9.0,9.0,9-9,0.4332915485790016,0.4544833341942444,0.414226824004498,0.4332915485790016,0.4544833341942444,0.414226824004498,0.8633371238643253,0.7923105743846902,108.60490113834075,109.6714182073196,108.60490113834075,109.6714182073196,101.91074395863056,105.55499791437946,94.33303634447529,103.09269536192662,0.2648002632523905,3.0,0.007937268350359128,1203.0,1194.0,1158.6249999999998,1.038299708706441,1.0305318804617545,0.0,0.5,-8.994440795254217,178,151,63.39890861504942
176,FIU,CUSA,15-17,107.68570546874471,189,108.55620374397918,168,0.47686933397522446,176,15.0,17.0,8.0,12.0,8-12,0.43675596580850246,0.3677845251400088,0.47464070696863725,0.43675596580850246,0.3677845251400088,0.47464070696863725,0.8686251668631038,0.827304155286739,108.99015572246795,109.1762462144791,108.99015572246795,109.1762462144791,106.94005317584916,108.21826188914301,111.32832155222539,113.06708588261372,0.45556186075208166,2.0,-0.08306140751979996,1545.0,1558.0,1442.5125000000003,1.0710479111966098,1.0800599648183289,0.0,0.4,-11.449713909935854,233,349,71.6118082078072
177,Fordham,A10,17-15,103.21095571912315,281,104.213305858453,87,0.4722422430028047,177,17.0,15.0,8.0,10.0,8-10,0.421773218817943,0.14448467188225117,0.6040912097381448,0.421773218817943,0.14448467188225117,0.6040912097381448,0.8694727871992273,0.9801482416272557,107.74181025054328,109.54605104398658,107.74181025054328,109.54605104398658,104.44182159210152,104.0895168432307,101.41557435398487,109.99509833143998,0.28213314400231615,2.0,-0.03889185743198431,1192.0,1232.0,1167.3125,1.0211490067998072,1.0554157519944316,0.0,0.4444444444444444,-9.434518104138181,191,266,64.20145760661646
178,Oakland,Horz,16-16,113.79358183480633,93,114.99696287605093,297,0.46979299034007466,178,16.0,16.0,12.0,8.0,12-8,0.49102739035945825,0.6695390911588667,0.397649947399837,0.49102739035945825,0.6695390911588667,0.397649947399837,0.8043363834208795,0.5873601680024231,111.430094467535,109.22425908184785,111.430094467535,109.22425908184785,113.43308661161805,115.45664475275483,115.39295684336636,108.2275481053148,0.676390908014233,5.0,0.018499550032886225,1662.0,1606.0,1407.6000000000001,1.1807331628303495,1.140949133276499,0.0,0.6,-8.35608607685843,164,129,69.99070739253361
179,Northern Kentucky,Horz,20-14,108.93947873884764,164,110.15444086270321,207,0.46815681378351487,179,20.0,14.0,10.0,10.0,10-10,0.37490393320417603,0.29019238098888606,0.3978100022797913,0.37490393320417603,0.29019238098888606,0.3978100022797913,0.9055576959165923,0.8943697839483388,109.96924352180315,113.59487229597006,109.96924352180315,113.59487229597006,108.24638953185959,109.50913332698238,99.99912167430297,115.58013845583648,0.15906099971051585,1.0,-0.007498466248231916,1625.0,1560.0,1436.1499999999999,1.131497406259792,1.0862375100094002,0.0,0.5,-9.609616381301672,196,196,70.00322321328954
180,Green Bay,Horz,18-15,113.05069176436308,103,114.31227953278162,292,0.4681374065000161,180,18.0,15.0,12.0,8.0,12-8,0.42985757265729174,0.5024295443084156,0.39781190077522693,0.42985757265729174,0.5024295443084156,0.39781190077522693,0.8807527554140555,0.8046230657989972,109.94219596939948,111.51899061898195,109.94219596939948,111.51899061898195,113.60688744844397,112.92322785723027,100.11708482553733,108.69969976594044,0.2797182009967354,2.0,0.0067490626862495295,1526.0,1482.0,1308.0749999999998,1.1665997744777632,1.1329625594862682,0.0,0.6,-9.674413444057949,199,153,62.95650683534285
181,Texas A&M Corpus Chris,Slnd,18-15,104.05326574048706,264,105.27565845866093,101,0.46647242808307005,181,18.0,15.0,13.0,9.0,13-9,0.415518524735669,0.428206696358749,0.3959960942636988,0.415518524735669,0.428206696358749,0.3959960942636988,0.8624258935595063,0.7677737596976972,108.16807298667803,108.8466400528908,108.16807298667803,108.8466400528908,104.57811791994763,105.1247557193965,85.69054094513066,90.12360817819669,0.3589195636956977,2.0,-0.007766190683970886,1538.0,1487.0,1457.7624999999998,1.0550415448332635,1.0200564220852164,0.0,0.5909090909090909,-9.04158437580353,180,197,65.92666305530999
182,UT Arlington,WAC,18-14,101.36170298173963,304,102.62191028509929,66,0.4645357972828239,182,18.0,14.0,9.0,9.0,9-9,0.4729120800132775,0.46057663581713415,0.47718643697083674,0.4729120800132775,0.46057663581713415,0.47718643697083674,0.8642022099693072,0.8443574394307282,108.34478844589427,107.99163135027031,108.34478844589427,107.99163135027031,102.5820402833616,104.48187214599699,89.18474522327148,99.33205843249226,0.2245715948979298,2.0,0.07164251813748984,1234.0,1233.0,1210.3125,1.0195713916860314,1.0187451587916343,0.0,0.5,-8.058397133303956,156,37,64.81302008630027
183,Utah Tech,WAC,19-15,111.23719197119883,126,112.71435660969092,261,0.4621455327681745,183,19.0,15.0,11.0,7.0,11-7,0.456797988721486,0.42400303483959806,0.47753682110880935,0.456797988721486,0.42400303483959806,0.47753682110880935,0.8435466603264058,0.7929941973164374,106.86695431794365,106.33392092063383,106.86695431794365,106.33392092063383,112.67023900420782,112.38042180813872,108.03035597744889,106.1633715966711,0.5499529985932536,3.0,0.04737857330696926,1362.0,1353.0,1242.425,1.0962432339980281,1.0889993359760146,0.0,0.6111111111111112,-8.127775722921305,157,74,66.44231208187108
184,UMBC,AE,24-8,107.58223702286338,191,109.23350185540616,186,0.4563188936620423,184,24.531626836993254,8.468373163006744,14.0,2.0,14-2,0.22276671030151146,0.32770557548290213,0.15045574989437357,0.22889820153136342,0.32770557548290213,0.15045574989437357,0.9315247375962494,0.8638908993047542,101.16493193016663,114.62335096906013,101.23964025307173,114.35269368687844,107.43126982533946,107.39131163031462,105.01974711324534,116.73424446028359,0.2286159820764928,1.0,-0.0009643382173659676,1213.0,1015.0,1051.8125000000002,1.153247370610256,0.965000891318557,0.0,0.875,-5.108664827690435,101,173,66.00705847697061
185,Appalachian St.,SB,19-13,105.33337580763471,238,106.99642804468144,137,0.45508417921074196,185,19.0,13.0,11.0,7.0,11-7,0.3534532538829671,0.3538465083491672,0.35122874083952105,0.3534532538829671,0.3538465083491672,0.35122874083952105,0.9127719956906234,0.8874708327999805,106.8863491434879,112.08311448496032,106.8863491434879,112.08311448496032,105.97913478894115,105.04182130576781,102.93535802195011,98.98602875920898,0.6106174908128243,1.0,-0.007346767589221037,1269.0,1164.0,1150.375,1.1031185482994676,1.0118439639248071,0.0,0.6111111111111112,-9.154105430748176,184,194,62.98132178179042
186,Siena,MAAC,23-11,107.20476561670694,197,108.90874153223596,176,0.45478626244385023,186,23.015618582361885,11.984381417638113,13.0,7.0,13-7,0.2971427961574551,0.32660016438585376,0.27208877357543837,0.3166911123624007,0.32660016438585376,0.27208877357543837,0.9093439364740388,0.8952597430652381,102.78865785953175,112.07016775683482,103.51348995023578,111.46261368853807,109.3244491860552,111.57962902553129,91.46047183551131,106.36931199572396,0.14974305590638587,1.0,0.017601669746372783,1448.0,1327.0,1282.1625000000001,1.1293420295789338,1.0349702163337329,0.0,0.65,-7.769378643029236,151,130,64.63036549419228
187,Detroit Mercy,Horz,17-15,108.80404180022886,167,110.6411673408527,215,0.4520098878394574,187,17.0,15.0,12.0,8.0,12-8,0.4246948591375332,0.474014250169357,0.3993898073426662,0.4246948591375332,0.474014250169357,0.3993898073426662,0.8784715824891773,0.7848883076078944,109.57387420341435,111.40328636032356,109.57387420341435,111.40328636032356,109.89011224625696,111.8391594814025,96.06309173931182,105.5042615221293,0.25386936194979876,1.0,0.0003626659709294877,1584.0,1568.0,1391.1375,1.1386365474297113,1.1271351681627444,0.0,0.6,-9.757693294467085,202,170,68.81152757248577
188,Campbell,CAA,16-18,110.39031863392495,142,112.26964227263042,247,0.45161879875449445,188,16.0,18.0,8.0,10.0,8-10,0.47084500712735794,0.5249464100069817,0.4291288153220488,0.47084500712735794,0.5249464100069817,0.4291288153220488,0.8393521726194805,0.7438179134282762,108.88720124335042,108.24094854828874,108.88720124335042,108.24094854828874,111.96297952177844,112.5103028048867,102.12700066407133,109.34984509806539,0.31305944810894887,4.0,-0.01861283360756355,1395.0,1375.0,1238.9624999999999,1.125942068464542,1.109799529848563,0.0,0.4444444444444444,-10.936776880191895,225,225,69.84287591820875
189,Portland,WCC,15-19,106.24826638580353,222,108.11016308527249,158,0.4502202559661656,189,15.0,19.0,6.0,12.0,6-12,0.5550011954422324,0.446380036401749,0.6420999004869099,0.5550011954422324,0.446380036401749,0.6420999004869099,0.8064248982993636,0.8686796869573453,111.37234164888501,106.76241944631454,111.37234164888501,106.76241944631454,107.75527377836688,108.72030520133274,115.18656596184498,110.08987469034265,0.6272517215452816,6.0,0.022756596737362078,1252.0,1386.0,1222.8875,1.023806359947256,1.1333830789831443,0.0,0.3333333333333333,-10.471031434185363,217,116,68.5008960592098
190,Youngstown St.,Horz,15-17,106.33666779851654,220,108.28932387929325,165,0.44787542529023316,190,15.0,17.0,8.0,12.0,8-12,0.38456434516368954,0.33718254556535254,0.3997944159424568,0.38456434516368954,0.33718254556535254,0.3997944159424568,0.9011899870708721,0.8826030961736571,109.32522300888347,112.80282302817578,109.32522300888347,112.80282302817578,107.050753529402,110.04666710952492,138.80405111173275,110.19629016043402,0.9342693858165491,1.0,-0.09902456334955301,1531.0,1515.0,1372.5375000000001,1.1154522189739806,1.103794978279282,0.0,0.4,-12.582843580960652,253,356,67.25485647585865
191,Louisiana Tech,CUSA,20-14,103.2315166416303,278,105.14203431156255,99,0.44747293801643345,191,20.0,14.0,11.0,9.0,11-9,0.40812000709341645,0.27138747218427867,0.4702163686424875,0.40812000709341645,0.27138747218427867,0.4702163686424875,0.9026204613746012,0.9247503023540201,108.12775542950843,110.50382958202087,108.12775542950843,110.50382958202087,103.04649663386196,106.19037657326835,0.0,0.0,0.0,0.0,0.04050396462369421,1380.0,1394.0,1323.5000000000002,1.0426898375519453,1.0532678503966753,0.0,0.55,-9.307356980172578,188,82,63.9371656289015
192,Charleston,CAA,21-11,106.73017099209243,210,108.71705826823231,170,0.4471690546628909,192,21.0,11.0,14.0,4.0,14-4,0.42605716628420703,0.43705023376133245,0.4151604089470691,0.42605716628420703,0.43705023376133245,0.4151604089470691,0.8933801489847256,0.8740119068452492,108.17794699521198,111.0650593474547,108.17794699521198,111.0650593474547,107.35894635728118,105.93562317595041,121.85054564399385,108.66370323614298,0.7887122361390277,1.0,0.12247722850248088,1377.0,1299.0,1251.2250000000001,1.100521488940838,1.0381825810705507,0.0,0.7777777777777778,-6.244372293016433,126,4,67.72787381604272
193,Cal St. Fullerton,BW,18-16,107.59864482816852,190,109.6861045183076,196,0.44498159874598653,193,18.0,16.0,12.0,8.0,12-8,0.49615126993195785,0.5234369119641615,0.4722528101818228,0.49615126993195785,0.5234369119641615,0.4722528101818228,0.8563854946279716,0.80515774645817,108.94584951655386,107.80849032320066,108.94584951655386,107.80849032320066,108.27125055799961,109.87037903090543,91.74210882312235,122.23423572392673,0.035570727173493154,1.0,0.07349842506244003,1599.0,1573.0,1480.1624999999997,1.0802867928352464,1.0627211539273562,0.0,0.6,-9.335614929715993,189,34,72.87521260133582
194,New Mexico St.,CUSA,16-16,108.10538566001141,180,110.2274361681836,210,0.44434364083166805,194,16.0,16.0,8.0,12.0,8-12,0.4329960355643117,0.3514510552557312,0.46231964832999156,0.4329960355643117,0.3514510552557312,0.46231964832999156,0.8997610899061235,0.9099025601437887,108.30818498045754,109.16879975164854,108.30818498045754,109.16879975164854,109.62084259643794,112.5504040380386,0.0,0.0,0.0,0.0,-0.022630436661779774,1508.0,1528.0,1368.675,1.101795532175279,1.1164082050158,0.0,0.4,-11.41982331214452,231,235,66.60377478495327
195,Furman,SC,22-12,106.91795181042932,203,109.02214585950713,180,0.4442016437806465,195,22.03896516251031,12.96103483748969,10.0,8.0,10-8,0.31787396722091305,0.36403754792410964,0.2801272040248553,0.3359838043201532,0.36403754792410964,0.2801272040248553,0.9149749657428897,0.9079645144946459,107.28283514473954,114.47986735965644,107.77691018603848,113.87061402797895,104.43375352148297,107.65267301748443,0.0,0.0,0.0,0.0,0.006199316869526683,1335.0,1265.0,1199.7875000000001,1.1126970401008511,1.0543533750768364,0.0,0.5555555555555556,-8.723863825347081,173,157,65.84093311020729
196,South Alabama,SB,21-11,107.14243449558863,199,109.28939494751157,188,0.44320545136340067,196,21.06516838704657,11.934831612953431,11.0,7.0,11-7,0.34857969955047113,0.32233422183964944,0.36719253779645894,0.3651188999418425,0.32233422183964944,0.36719253779645894,0.9095016022039125,0.9243065125661426,105.6542490237055,111.76303903172517,106.30382942974377,111.52766576609729,105.28327087658379,108.20078455425873,0.0,0.0,0.0,0.0,0.056515107596428416,1323.0,1272.0,1213.225,1.0904819798471017,1.0484452595355356,0.0,0.6111111111111112,-7.49228068888008,146,59,64.62320185445645
197,East Tennessee St.,SC,23-11,107.84459604146025,186,110.0521254943173,203,0.44200646984013814,197,23.0,11.0,13.0,5.0,13-5,0.31253897184035706,0.3575871188312329,0.28036594465113224,0.31253897184035706,0.3575871188312329,0.28036594465113224,0.9231160684566754,0.8821423505287715,106.42494197298481,114.39189636581241,106.42494197298481,114.39189636581241,107.77419387912843,108.6201351391626,109.2188185839279,109.28350602030196,0.4982977236805703,1.0,0.030571269155605818,1404.0,1259.0,1206.025,1.1641549719118591,1.0439252917642667,0.0,0.7222222222222222,-7.430766535351574,145,101,66.01537055478829
198,Queens,ASun,21-13,114.67953139758617,85,117.11286678796415,316,0.4399263993203497,198,21.028786677619575,13.971213322380423,13.0,5.0,13-5,0.38301675531229046,0.5207913991940939,0.2758100414458465,0.3996059149519655,0.5207913991940939,0.2758100414458465,0.841384701302193,0.7180668378106349,108.72230822033849,113.26476736826523,109.44552982413362,112.88213478561543,114.18824492606862,116.04302145502515,110.09349777299614,122.85527561312011,0.22075256705181998,4.0,0.04913349398720568,1554.0,1424.0,1264.5625,1.228883507141798,1.1260811545494984,0.0,0.7222222222222222,-6.958048693696361,136,69,69.50223423239612
199,Missouri St.,CUSA,16-18,109.30312151182329,160,111.70831174071392,233,0.4377469902977773,199,16.0,18.0,8.0,12.0,8-12,0.4314235369111529,0.34628704740569455,0.4661144612397826,0.4314235369111529,0.34628704740569455,0.4661144612397826,0.894063165914631,0.8991040272286429,108.14487897583504,109.15010597538003,108.14487897583504,109.15010597538003,110.53126432627667,110.67403760816963,0.0,0.0,0.0,0.0,-0.0528282718118146,1514.0,1499.0,1366.4250000000002,1.1080008050203998,1.0970232541120075,0.0,0.4,-12.942446968159384,261,305,65.2675546935794
200,New Orleans,Slnd,15-18,108.64440886200498,171,111.12255880290425,223,0.43551980598553375,200,15.0,18.0,12.0,10.0,12-10,0.4854914930852288,0.7299645694415026,0.398749801972172,0.4854914930852288,0.7299645694415026,0.398749801972172,0.8236562312936112,0.6084119621276192,108.00751043211562,107.72410374157035,108.00751043211562,107.72410374157035,110.26622426345776,112.84038703864427,105.45382120559822,99.52405076178411,0.6605057548344806,3.0,0.002611881580576292,1694.0,1676.0,1536.1375000000003,1.1027658656858514,1.0910481646336996,0.0,0.5454545454545454,-10.570196415956111,218,161,69.75693216109825
201,Tulane,Amer,18-15,107.48924161909775,194,110.07211499117946,205,0.4321542480945596,201,18.0,15.0,8.0,10.0,8-10,0.5009441486887906,0.40629588573112535,0.5656944083977291,0.5009441486887906,0.40629588573112535,0.5656944083977291,0.8698444911064858,0.9033605456474922,108.25668593556964,107.39279975185919,108.25668593556964,107.39279975185919,106.45272360911952,108.4174305556796,110.57590075807147,113.91605472117357,0.41526644785265115,2.0,0.08689542507466019,1294.0,1372.0,1246.675,1.0379609761966833,1.100527402891692,0.0,0.4444444444444444,-9.076266203173518,182,17,66.85560535408062
202,Drexel,CAA,17-16,102.62991536171398,287,105.13623710254086,98,0.43107494822848336,202,17.0,16.0,10.0,8.0,10-8,0.38824572223778914,0.3301413433526148,0.4330834108356615,0.38824572223778914,0.3301413433526148,0.4330834108356615,0.9103302033625662,0.9234026055417327,105.93903007134439,110.46856248262192,105.93903007134439,110.46856248262192,101.40456447145729,101.84398682581195,0.0,0.0,0.0,0.0,-0.042452190577139226,1174.0,1169.0,1150.8,1.0201598887730274,1.0158150851581509,0.0,0.5555555555555556,-11.798702904229593,239,277,64.19472876022135
203,Weber St.,BSky,16-16,111.06744877406082,128,113.80877575051798,278,0.43035751156557545,203,16.0,16.0,10.0,8.0,10-8,0.43654694014271894,0.4082677919002854,0.4519477500904689,0.43654694014271894,0.4082677919002854,0.4519477500904689,0.8768772199405335,0.8482619360225692,108.20551232854635,110.00288653642322,108.20551232854635,110.00288653642322,111.9866503964414,114.4092825967611,112.54567248125976,101.1052062741636,0.7743032314826345,1.0,-0.011816633405047239,1433.0,1428.0,1259.4125000000001,1.1378321241054856,1.1338620189969528,0.0,0.5555555555555556,-10.635130990368872,220,211,68.53554545115969
204,Jacksonville St.,CUSA,15-17,105.29343249040173,240,107.98194192488936,156,0.42801633997653826,204,15.0,17.0,10.0,10.0,10-10,0.4005931107048244,0.2678249357593092,0.4714280804363514,0.4005931107048244,0.2678249357593092,0.4714280804363514,0.9094862174858602,0.9415325996469506,107.72054280176536,110.27939142923763,107.72054280176536,110.27939142923763,107.789061125192,107.27469673867998,0.0,0.0,0.0,0.0,-0.07358090738084555,1441.0,1424.0,1333.6750000000002,1.080473128760755,1.0677263951112526,0.0,0.5,-12.851193459152778,259,339,65.09597734237474
205,Howard,MEAC,23-10,103.48088993174727,274,106.2329752298138,123,0.42510592043451984,205,23.468373163006746,10.531626836993256,11.0,3.0,11-3,0.21809019212166647,0.3448810502165469,0.08307829262144366,0.22509691866623413,0.3448810502165469,0.08307829262144366,0.9240186360080354,0.8636998697177374,101.22969782226686,114.32276069354963,101.44144912957374,114.15311873166381,104.13716166191243,105.21356818482016,101.39629458273893,111.24898076646059,0.25608003332437446,2.0,-0.045426598995999656,1131.0,886.0,983.2875,1.1502231036192365,0.9010589476628148,0.0,0.7857142857142857,-6.861566112711522,135,287,69.04793120547426
206,Columbia,Ivy,16-12,107.85681649523383,185,110.76526615147864,217,0.4240914689210849,206,16.0,12.0,5.0,9.0,5-9,0.38969372232482996,0.33686122927015555,0.4425262153795044,0.38969372232482996,0.33686122927015555,0.4425262153795044,0.8859925097555666,0.875805205830143,107.90263412403314,110.94012573769093,107.90263412403314,110.94012573769093,106.51112606314915,114.59296554233127,109.318597489496,115.9246177205318,0.3374348557865156,1.0,0.021901542915442773,1008.0,1067.0,936.4625000000001,1.0763912062682701,1.1393942629843692,0.0,0.35714285714285715,-7.773577079239523,152,121,66.81966160714697
207,Indiana St.,MVC,11-21,105.89230701443674,231,108.75631534493334,172,0.423871094172884,207,11.0,21.0,4.0,16.0,4-16,0.4829507987593761,0.32458278221081127,0.568777237668273,0.4829507987593761,0.32458278221081127,0.568777237668273,0.8504129864927277,0.8674567403502826,108.28491345613969,107.2462171170359,108.28491345613969,107.2462171170359,107.4241974881161,110.50660052835367,105.94466271807067,104.57181999579217,0.5374279060963553,1.0,-0.1148383917037672,1463.0,1561.0,1401.5500000000002,1.0438443152224322,1.1137669009311117,0.0,0.2,-14.676255929694518,291,361,68.21302083767159
208,Marist,MAAC,19-12,99.58227663609071,330,102.45774102409304,64,0.41888272059331955,208,19.0,12.0,12.0,8.0,12-8,0.3016618833666274,0.3117466851893507,0.2832078184781893,0.3016618833666274,0.3117466851893507,0.2832078184781893,0.9388856351079412,0.9226194236668276,103.71525025669645,112.47800036410175,103.71525025669645,112.47800036410175,98.27801491278147,102.23183343672272,0.0,0.0,0.0,0.0,-0.021750029393764914,1360.0,1275.0,1324.9,1.0264925654766397,0.9623367801343496,0.0,0.6,-9.257213121034326,185,232,66.22053894104828
209,Mercer,SC,19-13,110.71023195043014,135,114.00515614041971,286,0.41647393689664447,209,19.0,13.0,11.0,7.0,11-7,0.3404572406026557,0.416515365119938,0.28314412633327823,0.3404572406026557,0.416515365119938,0.28314412633327823,0.8913734853107582,0.8098412773933059,107.88353012297252,113.39866945802785,107.88353012297252,113.39866945802785,111.95928040166987,115.63047667382335,103.0812273677447,98.78176669259358,0.6200943955148586,3.0,-0.0011268208014220127,1485.0,1384.0,1235.3000000000002,1.2021371326803203,1.1203756172589652,0.0,0.6111111111111112,-8.501409873092047,168,174,68.94341875859625
210,James Madison,SB,18-15,109.07102401534775,162,112.37008943447066,251,0.41515787630817114,210,18.0,15.0,9.0,9.0,9-9,0.38382598611606167,0.4027780748668815,0.3774244227896912,0.38382598611606167,0.4027780748668815,0.3774244227896912,0.8960126818689548,0.8515184020095646,106.37240896461786,110.95085124536152,106.37240896461786,110.95085124536152,106.90033383810405,110.8124854372062,118.23616430415488,121.55485859581626,0.4210805910437367,1.0,0.0013753494405911448,1320.0,1289.0,1205.1750000000002,1.0952766195780694,1.0695542141182814,0.0,0.5,-10.359444989824683,214,164,65.96642931314955
211,Rice,Amer,13-18,108.98507994857628,163,112.55404567263767,256,0.40840595750259384,211,13.0,18.0,7.0,11.0,7-11,0.46880339344484023,0.3975130054688926,0.5202908958719135,0.46880339344484023,0.3975130054688926,0.5202908958719135,0.8617633923176738,0.8695005422971587,108.75661385279115,108.45288919095223,108.75661385279115,108.45288919095223,110.34084786324465,113.4470806562241,114.88004124134565,114.54560793175376,0.5083809843783132,1.0,-0.04716275236631334,1301.0,1372.0,1196.1124999999997,1.0876903301319902,1.147049295112291,0.0,0.3888888888888889,-12.271310469824583,246,292,65.62278180348775
212,Marshall,SB,19-13,111.92274190951778,115,115.7350852595072,305,0.4048751346210551,212,19.0,13.0,11.0,7.0,11-7,0.40086824728996284,0.4448072177108146,0.371697236759714,0.40086824728996284,0.4448072177108146,0.371697236759714,0.8968701641938173,0.8572641260976711,107.45014394524966,110.91597075466913,107.45014394524966,110.91597075466913,113.86166605550771,117.01951226135881,115.95100397415449,122.93516345529858,0.3379086984371506,1.0,0.07032999140264751,1468.0,1422.0,1259.1374999999998,1.1658774359432549,1.1293444917651965,0.0,0.6111111111111112,-8.50919113265351,169,41,69.40262045695378
213,San Jose St.,MWC,9-24,112.71022843372256,107,116.56368133373888,311,0.4045355549122446,213,9.0,24.0,3.0,17.0,3-17,0.6316180179427529,0.5069978046489969,0.6815965927190347,0.6316180179427529,0.5069978046489969,0.6815965927190347,0.7643137524116503,0.8194034633013445,112.72658082275763,105.73511804870188,112.72658082275763,105.73511804870188,111.82571069929669,118.28035691344404,111.38141092407523,113.9686532278142,0.4343623902865948,5.0,-0.04520173401428307,1382.0,1612.0,1305.4875,1.0586083742663182,1.2347877708518848,0.0,0.15,-13.946001033121721,282,286,65.0139476626499
214,Drake,MVC,14-20,109.51829253555783,156,113.31584200132463,270,0.4032347310341303,214,14.0,20.0,6.0,14.0,6-14,0.5057366310805408,0.34420691687890764,0.5707994342089264,0.5057366310805408,0.34420691687890764,0.5707994342089264,0.8643969756031321,0.9263647371567726,108.51176403079292,107.46738735524502,108.51176403079292,107.46738735524502,107.58788627849586,113.97147072424275,0.0,0.0,0.0,0.0,-0.017188851365421587,1444.0,1577.0,1378.1625,1.047771942713577,1.1442772532266696,0.0,0.3,-13.606712737909577,274,221,67.07824973577604
215,La Salle,A10,9-23,105.96897950946149,229,109.66415362945314,194,0.4027125089995746,215,9.0,23.0,5.0,13.0,5-13,0.5850709716350743,0.52682273121846,0.6307304781308725,0.5850709716350743,0.52682273121846,0.6307304781308725,0.8057330930984665,0.801951226180883,110.58269595231981,105.77207405286495,110.58269595231981,105.77207405286495,107.21279243744459,108.70019042725175,95.46430474101973,105.24848883661366,0.24562665871313002,3.0,-0.05892578525597336,1206.0,1341.0,1191.5625,1.0121164437450827,1.1254130605822188,0.0,0.2777777777777778,-14.822084358136555,294,320,65.76002189571926
216,San Diego,WCC,12-21,108.48185655523179,176,112.28111792108338,248,0.40230697934409126,216,12.0,21.0,5.0,13.0,5-13,0.5269035225147707,0.397066090417393,0.612605423066931,0.5269035225147707,0.397066090417393,0.612605423066931,0.8244637490028827,0.8868851310739808,109.67063985170086,106.55283542738773,109.67063985170086,106.55283542738773,109.4356221996332,111.40115674218937,104.87335428328963,111.31213928427488,0.3350959687082638,5.0,-0.04438055317076606,1341.0,1459.0,1270.9875000000002,1.0550851208214085,1.1479263171352982,0.0,0.2777777777777778,-13.405783895023173,271,283,68.13603899391842
217,Cal Poly,BW,14-19,109.45213646960309,157,113.30535281246604,269,0.40181956891518605,217,14.0,19.0,10.0,10.0,10-10,0.4928389582525309,0.510426710150237,0.47648067922552767,0.4928389582525309,0.510426710150237,0.47648067922552767,0.8527966421011399,0.7997387954329266,108.03869922552717,106.93280770112061,108.03869922552717,106.93280770112061,110.53796774860487,115.3605505280972,125.47387573379119,114.42112095794451,0.7427739965468815,1.0,-0.0021048230372258114,1661.0,1689.0,1509.1125000000002,1.1006469033952073,1.1192008548070471,0.0,0.5,-12.43575617964291,249,178,74.09988984486107
218,Tennessee St.,OVC,23-9,107.79270826122735,187,111.85923115794253,238,0.39511564068465316,218,23.022777523573488,9.977222476426512,15.0,5.0,15-5,0.27122867044723953,0.39546834232328937,0.2093587890653707,0.29226860226506735,0.39546834232328937,0.2093587890653707,0.9002008526233407,0.8225963822702527,102.7125396996243,111.85159889141056,103.41423218115725,111.21064664118471,109.14650767897174,115.65339259445754,86.15162555408212,100.55082512912527,0.14462736793545963,1.0,0.07485241150000699,1621.0,1474.0,1411.7375000000002,1.1482304606911695,1.0441034540769796,0.0,0.75,-5.646553312736447,114,32,70.13661898216245
219,Southern Miss,SB,19-16,104.61778907387145,252,108.83164044345712,173,0.38838218063641655,219,19.0,16.0,9.0,9.0,9-9,0.3971343071619399,0.42131780638385435,0.3691189484786592,0.3971343071619399,0.42131780638385435,0.3691189484786592,0.894684869448101,0.8450594496994472,106.96975720864052,110.23699047041671,106.96975720864052,110.23699047041671,100.44102775246768,107.52532050798615,102.5675521454687,99.54250873040061,0.5852283003177703,1.0,0.0350379010612063,1318.0,1326.0,1275.8249999999998,1.0330570415221525,1.0393274939744872,0.0,0.5,-10.946586988656883,227,93,69.09183239936033
220,Buffalo,MAC,17-15,111.24648067625213,125,115.73166156977871,304,0.38827984788139647,220,17.0,15.0,7.0,11.0,7-11,0.3980680805854859,0.3036731351952928,0.4454400380544372,0.3980680805854859,0.3036731351952928,0.4454400380544372,0.8971583597409172,0.9310500139170479,107.07556906368237,110.56797483612556,107.07556906368237,110.56797483612556,112.8366523028293,116.46458522593902,0.0,0.0,0.0,0.0,0.014204407218091797,1414.0,1436.0,1241.8999999999999,1.138577985345036,1.1562927771962317,0.0,0.3888888888888889,-10.417530043029599,215,138,66.45214247128192
221,Quinnipiac,MAAC,19-13,103.71763221490794,268,107.9012427440618,153,0.3882298766744693,221,19.0,13.0,12.0,8.0,12-8,0.34264089475346415,0.4583024620322764,0.27521494140566766,0.34264089475346415,0.4583024620322764,0.27521494140566766,0.8962225275796377,0.799848146041019,104.13095430983132,110.84380807374885,104.13095430983132,110.84380807374885,102.45049041072102,107.70348428925885,117.03165532852329,114.18073513535862,0.5704314026245767,2.0,0.02057025633990317,1473.0,1397.0,1382.3999999999999,1.0655381944444446,1.0105613425925928,0.0,0.6,-8.615490131256212,172,126,70.09619266223696
